线路281,20140105,19,2116
线路281,20140105,20,1626
线路281,20140105,21,1487
线路281,20140106,06,788
线路281,20140106,07,2269
线路281,20140106,08,3043
线路281,20140106,09,2833
线路281,20140106,10,2677
线路281,20140106,11,2234
线路281,20140106,12,2185
线路281,20140106,13,2366
线路281,20140106,14,2425
线路281,20140106,15,2355
线路281,20140106,16,2599
线路281,20140106,17,2748
线路281,20140106,18,2516
线路281,20140106,19,1809
线路281,20140106,20,1622
线路281,20140106,21,1552
线路281,20140107,06,662
线路281,20140107,07,1786
线路281,20140107,08,2501
线路281,20140107,09,2594
线路281,20140107,10,2673
线路281,20140107,11,2237
线路281,20140107,12,2024
线路281,20140107,13,2363
线路281,20140107,14,2526
线路281,20140107,15,2478
线路281,20140107,16,2563
线路281,20140107,17,2635
线路281,20140107,18,2189
线路281,20140107,19,1690
线路281,20140107,20,1572
线路281,20140107,21,1283
