e428a2bdaa6236099fe0c68072a8f842,46196
e5057ed6393b6abe17e6da5233104d4f,73992
e560ae25c62e5bce2601a52694aca972,91730
ea50078940b12459a8c006dc94d0b935,63344
eb5adc1445bd0853634671b8dcc3102d,5305
eba0c2c00035e3dc0e79f4e22b7d7373,80914
ee56cacd2b886f5304941bee8380bafe,67545
ef721c10995242512325b3cc392b0351,23125
f04dfe2faaaae7dc22abdf5f31f3c632,63903
f10ef3bf699d5e16c9a4634bfd9704ae,71252
f1c2318219b29b3e9d30277e4c676b50,22086
f24939dd517f6b3e98665d46904deaae,83496
f2794f7226e933a9adc3a0771a2af003,70674
f5e0961fdc5bf75e02a110dbfceb17bf,43918
f9356c6df27517158681f90d45fe366a,70954
f93f5a3d1b3f9bf1d501a1f42104e502,44690
fa7a85938bf807cff235fb2c347cd92f,17985
fb2ebbf6cfd8fbe6666eb33a08bee344,44560
fd93c6056dabeeca8b597111dc1c9dbd,72710
fe0460ec7ea357ef82b576095a6a63ac,80788
fe892afe73ede1f2e9521df31d3c05fd,73222
