2014081714,3272
2014081715,2884
2014081716,3177
2014081717,3728
2014081718,3346
2014081719,2439
2014081720,1979
2014081721,1525
2014081722,649
2014081723,244
2014081800,83
2014081805,8
2014081806,61
2014081807,410
2014081808,273
2014081809,252
2014081810,68
2014081811,88
2014081812,87
2014081813,163
2014081814,52
2014081815,82
2014081816,194
2014081817,294
2014081818,332
2014081819,337
2014081820,551
2014081821,585
2014081822,383
2014081823,85
2014081900,4
2014081903,10
2014081904,36
2014081905,92
2014081906,1465
2014081907,6203
2014081908,7018
2014081909,4738
2014081910,3756
2014081911,2693
2014081912,2299
2014081913,2280
2014081914,2014
2014081915,2569
2014081916,2913
2014081917,4395
2014081918,5177
2014081919,3083
2014081920,2313
2014081921,1840
2014081922,844
2014081923,220
2014082000,75
2014082001,32
2014082002,11
2014082003,51
2014082004,119
2014082005,141
2014082006,1344
2014082007,5731
2014082008,6450
2014082009,4449
2014082010,2970
2014082011,2471
2014082012,1965
2014082013,2324
2014082014,2619
2014082015,2655
2014082016,2722
2014082017,4745
2014082018,4654
2014082019,2726
2014082020,2073
2014082021,1633
2014082022,632
2014082023,220
2014082100,194
2014082101,145
2014082102,59
2014082103,83
2014082104,62
2014082105,85
2014082106,1700
2014082107,5917
2014082108,6437
2014082109,4486
2014082110,3886
2014082111,3068
2014082112,2434
2014082113,2961
2014082114,3218
2014082115,2882
2014082116,3096
2014082117,5170
2014082118,5222
2014082119,3378
2014082120,2410
2014082121,2198
2014082122,1279
2014082123,313
2014082200,20
2014082201,71
2014082202,114
2014082203,20
2014082204,25
2014082205,74
2014082206,1760
2014082207,6567
2014082208,7395
2014082209,4796
2014082210,4077
2014082211,2907
2014082212,2687
2014082213,3031
2014082214,3077
2014082215,3483
2014082216,3061
2014082217,4667
2014082218,5160
2014082219,3595
2014082220,2431
2014082221,2535
2014082222,1356
2014082223,363
2014082300,108
2014082301,1
2014082302,66
2014082303,55
2014082304,47
2014082305,19
2014082306,1189
2014082307,3222
2014082308,4977
2014082309,4472
2014082310,4107
2014082311,3475
2014082312,3056
2014082313,3241
2014082314,3278
2014082315,3370
2014082316,3694
2014082317,3670
2014082318,4053
2014082319,3111
2014082320,2593
2014082321,2473
2014082322,1475
2014082323,414
2014082400,120
2014082401,28
2014082404,112
2014082405,90
2014082406,1007
2014082407,2722
2014082408,3957
2014082409,4026
2014082410,4182
2014082411,3642
2014082412,2720
2014082413,3520
2014082414,3758
2014082415,3328
2014082416,3559
2014082417,4032
2014082418,3553
2014082419,2907
2014082420,2529
2014082421,2471
2014082422,1230
2014082423,240
2014082500,72
2014082504,4
2014082505,147
2014082506,2054
2014082507,6889
2014082508,7517
2014082509,5457
2014082510,4124
2014082511,3099
2014082512,2473
2014082513,3047
2014082514,3304
2014082515,2983
2014082516,3413
2014082517,5530
2014082518,5460
2014082519,3509
2014082520,2528
2014082521,2285
2014082522,1244
2014082523,280
2014082600,66
2014082604,25
2014082605,120
2014082606,1717
2014082607,6461
2014082608,7326
2014082609,5213
2014082610,3931
2014082611,3008
2014082612,2489
2014082613,2698
2014082614,3028
2014082615,3116
2014082616,3432
2014082617,5331
2014082618,5511
2014082619,3269
2014082620,2355
2014082621,2461
2014082622,1225
2014082623,312
2014082700,99
2014082701,1
2014082704,60
2014082705,127
2014082706,1728
2014082707,6259
2014082708,7228
2014082709,5314
2014082710,3856
2014082711,2966
2014082712,2410
2014082713,2844
2014082714,2913
2014082715,2946
2014082716,3540
2014082717,5581
2014082718,5403
2014082719,3555
2014082720,2483
2014082721,2114
2014082722,1082
2014082723,341
2014082800,187
2014082801,52
2014082802,71
2014082803,93
2014082804,85
2014082805,42
2014082806,1405
2014082807,5923
2014082808,7068
2014082809,4948
2014082810,3790
2014082811,2930
2014082812,2628
2014082813,2671
2014082814,2864
2014082815,2996
2014082816,2914
2014082817,4706
2014082818,5123
2014082819,3145
2014082820,2378
2014082821,2002
2014082822,1160
2014082823,316
2014082900,141
2014082901,76
2014082902,80
2014082903,50
2014082904,34
2014082905,66
2014082906,1599
2014082907,5934
2014082908,7245
2014082909,4975
2014082910,4000
2014082911,2874
2014082912,2563
2014082913,2924
2014082914,3324
2014082915,3305
2014082916,3550
2014082917,4916
2014082918,5498
2014082919,3590
2014082920,2618
2014082921,2171
2014082922,1425
2014082923,429
2014083000,179
2014083001,55
2014083005,33
2014083006,1021
2014083007,3299
2014083008,4533
2014083009,3978
2014083010,3968
2014083011,3165
2014083012,2514
2014083013,3202
2014083014,3157
2014083015,3116
2014083016,3731
2014083017,4330
2014083018,4072
2014083019,3057
2014083020,2514
2014083021,2445
2014083022,1575
2014083023,493
2014083100,117
2014083101,1
2014083105,23
2014083106,1024
2014083107,2611
2014083108,3955
2014083109,3925
2014083110,4041
2014083111,3433
2014083112,2862
2014083113,3244
2014083114,2953
2014083115,3035
2014083116,3592
2014083117,3937
2014083118,3249
2014083119,2764
2014083120,2454
2014083121,1941
2014083122,1086
2014083123,248
2014090100,100
2014090101,53
2014090102,13
2014090103,21
2014090104,40
2014090105,67
2014090106,2488
2014090107,7013
2014090108,7288
2014090109,4935
2014090110,3895
2014090111,2911
2014090112,2470
2014090113,2784
2014090114,2985
2014090115,3548
2014090116,3831
2014090117,5080
2014090118,5961
2014090119,3692
2014090120,2310
2014090121,1931
2014090122,1065
2014090123,264
2014090200,93
2014090205,41
2014090206,2221
2014090207,6997
2014090208,7610
2014090209,4937
2014090210,3941
2014090211,3140
2014090212,2609
2014090213,2819
2014090214,3020
2014090215,3247
2014090216,4228
2014090217,6092
2014090218,5808
2014090219,3502
2014090220,2599
2014090221,2222
2014090222,1008
2014090223,264
2014090300,85
2014090304,10
2014090305,87
2014090306,2462
2014090307,7215
2014090308,7486
2014090309,4990
2014090310,4072
2014090311,3019
2014090312,2674
2014090313,3013
2014090314,3230
2014090315,3606
2014090316,4229
2014090317,5715
2014090318,5979
2014090319,3532
2014090320,3066
2014090321,2395
2014090322,1043
2014090323,264
2014090400,73
2014090405,54
2014090406,2255
2014090407,7074
2014090408,7520
2014090409,4797
2014090410,3988
2014090411,2969
2014090412,2327
2014090413,2586
2014090414,2991
2014090415,3208
2014090416,3739
2014090417,4885
2014090418,5333
2014090419,3374
2014090420,2780
2014090421,2388
2014090422,1160
2014090423,244
2014090500,69
2014090505,10
2014090506,1974
2014090507,6463
2014090508,6591
2014090509,4901
2014090510,3376
2014090511,3124
2014090512,2750
2014090513,3048
2014090514,3194
2014090515,3667
2014090516,4432
2014090517,5218
2014090518,5632
2014090519,3574
2014090520,2853
2014090521,2541
2014090522,1392
2014090523,442
2014090600,147
2014090601,1
2014090603,3
2014090604,112
2014090605,151
2014090606,1100
2014090607,3345
2014090608,4668
2014090609,4692
2014090610,4109
2014090611,3436
2014090612,2718
2014090613,3136
2014090614,3597
2014090615,3056
2014090616,3823
2014090617,4056
2014090618,3970
2014090619,2592
2014090620,2785
2014090621,2588
2014090622,1404
2014090623,307
2014090700,120
2014090701,4
2014090705,22
2014090706,923
2014090707,2437
2014090708,3566
2014090709,3986
2014090710,4110
2014090711,3484
2014090712,2845
2014090713,3027
2014090714,3430
2014090715,3597
2014090716,3702
2014090717,4180
2014090718,3272
2014090719,2468
2014090720,2462
2014090721,2251
2014090722,1147
2014090723,311
2014090800,125
2014090801,9
2014090804,2
2014090805,56
2014090806,856
2014090807,1844
2014090808,2939
2014090809,3287
2014090810,3439
2014090811,2923
2014090812,2390
2014090813,2799
2014090814,3300
2014090815,3762
2014090816,3805
2014090817,3512
2014090818,2433
2014090819,2835
2014090820,3042
2014090821,2821
2014090822,1317
2014090823,385
2014090900,177
2014090901,104
2014090902,19
2014090903,31
2014090904,49
2014090905,95
2014090906,2461
2014090907,6972
2014090908,7049
2014090909,4684
2014090910,3521
2014090911,2832
2014090912,2523
2014090913,2870
2014090914,3084
2014090915,3249
2014090916,3988
2014090917,5667
2014090918,6175
2014090919,2999
2014090920,2292
2014090921,1954
2014090922,1128
2014090923,261
2014091000,70
2014091002,13
2014091003,90
2014091004,96
2014091005,59
2014091006,2078
2014091007,7306
2014091008,7507
2014091009,4747
2014091010,3492
2014091011,2707
2014091012,2747
2014091013,2808
2014091014,3202
2014091015,2993
2014091016,3924
2014091017,5145
2014091018,5205
2014091019,3016
2014091020,2643
2014091021,2344
2014091022,1111
2014091023,215
2014091100,96
2014091103,67
2014091104,87
2014091105,100
2014091106,1931
2014091107,6957
2014091108,7597
2014091109,5151
2014091110,3611
2014091111,3200
2014091112,2586
2014091113,3008
2014091114,3117
2014091115,3320
2014091116,3945
2014091117,5642
2014091118,5957
2014091119,3088
2014091120,2353
2014091121,2309
2014091122,1112
2014091123,239
2014091200,105
2014091205,24
2014091206,2097
2014091207,6770
2014091208,7173
2014091209,5102
2014091210,3719
2014091211,3181
2014091212,2606
2014091213,2941
2014091214,3138
2014091215,3639
2014091216,4110
2014091217,5507
2014091218,5796
2014091219,3374
2014091220,2515
2014091221,2607
2014091222,1325
2014091223,327
2014091300,110
2014091304,25
2014091305,97
2014091306,1161
2014091307,3894
2014091308,4907
2014091309,4504
2014091310,3725
2014091311,3445
2014091312,2987
2014091313,3765
2014091314,3496
2014091315,3734
2014091316,3802
2014091317,4216
2014091318,4268
2014091319,2914
2014091320,2561
2014091321,2502
2014091322,1117
2014091323,357
2014091400,95
2014091402,54
2014091403,65
2014091404,40
2014091405,33
2014091406,1154
2014091407,2900
2014091408,4270
2014091409,4133
2014091410,3907
2014091411,3361
2014091412,2917
2014091413,3268
2014091414,3525
2014091415,3372
2014091416,3628
2014091417,4245
2014091418,4127
2014091419,2943
2014091420,2632
2014091421,2245
2014091422,1125
2014091423,271
2014091500,98
2014091504,38
2014091505,108
2014091506,2375
2014091507,7592
2014091508,7539
2014091509,4812
2014091510,3680
2014091511,2787
2014091512,2517
2014091513,2729
2014091514,3008
2014091515,3041
2014091516,3977
2014091517,5704
2014091518,5946
2014091519,3034
2014091520,2520
2014091521,1997
2014091522,1026
2014091523,256
2014091600,67
2014091601,99
2014091602,111
2014091603,38
2014091604,29
2014091605,93
2014091606,2039
2014091607,6941
2014091608,6727
2014091609,4306
2014091610,3163
2014091611,2419
2014091612,2258
2014091613,2244
2014091614,2812
2014091615,3133
2014091616,3710
2014091617,5421
2014091618,5632
2014091619,3244
2014091620,2283
2014091621,1767
2014091622,1086
2014091623,227
2014091700,106
2014091701,110
2014091702,80
2014091703,3
2014091704,31
2014091705,103
2014091706,2169
2014091707,7358
2014091708,7577
2014091709,4944
2014091710,3587
2014091711,2966
2014091712,2177
2014091713,2770
2014091714,2881
2014091715,3324
2014091716,3755
2014091717,5575
2014091718,6208
2014091719,3368
2014091720,2345
2014091721,2063
2014091722,973
2014091723,271
2014091800,144
2014091801,140
2014091802,151
2014091803,102
2014091804,107
2014091805,184
2014091806,2238
2014091807,6508
2014091808,7094
2014091809,5094
2014091810,3656
2014091811,2949
2014091812,2499
2014091813,2665
2014091814,2760
2014091815,3158
2014091816,3713
2014091817,5483
2014091818,5818
2014091819,3147
2014091820,2462
2014091821,2497
2014091822,1143
2014091823,214
2014091900,75
2014091905,22
2014091906,2107
2014091907,6634
2014091908,6855
2014091909,5061
2014091910,3984
2014091911,2995
2014091912,2589
2014091913,2735
2014091914,3232
2014091915,3554
2014091916,4137
2014091917,5615
2014091918,5615
2014091919,3766
2014091920,2485
2014091921,2784
2014091922,1308
2014091923,479
2014092000,118
2014092001,1
2014092004,11
2014092005,125
2014092006,1296
2014092007,3581
2014092008,5064
2014092009,4511
2014092010,4066
2014092011,3407
2014092012,3120
2014092013,3407
2014092014,3845
2014092015,3605
2014092016,3901
2014092017,4637
2014092018,4259
2014092019,3305
2014092020,2749
2014092021,2474
2014092022,1328
2014092023,477
2014092100,179
2014092103,22
2014092104,69
2014092105,140
2014092106,836
2014092107,2725
2014092108,3898
2014092109,4150
2014092110,4110
2014092111,3425
2014092112,3349
2014092113,3750
2014092114,3896
2014092115,3584
2014092116,4122
2014092117,4811
2014092118,4203
2014092119,2828
2014092120,2752
2014092121,2255
2014092122,1223
2014092123,298
2014092200,62
2014092203,31
2014092204,155
2014092205,242
2014092206,2201
2014092207,7185
2014092208,7444
2014092209,4679
2014092210,3996
2014092211,2927
2014092212,2874
2014092213,2782
2014092214,3240
2014092215,3560
2014092216,3895
2014092217,5709
2014092218,5715
2014092219,3540
2014092220,2455
2014092221,2351
2014092222,1147
2014092223,302
2014092300,92
2014092301,28
2014092304,57
2014092305,158
2014092306,2443
2014092307,7680
2014092308,7702
2014092309,5281
2014092310,4421
2014092311,3637
2014092312,2849
2014092313,3343
2014092314,3722
2014092315,3740
2014092316,4435
2014092317,6072
2014092318,6095
2014092319,3597
2014092320,2366
2014092321,2141
2014092322,1267
2014092323,463
2014092400,102
2014092401,2
2014092405,74
2014092406,2231
2014092407,6939
2014092408,7094
2014092409,5139
2014092410,3921
2014092411,2698
2014092412,2537
2014092413,2909
2014092414,2959
2014092415,3335
2014092416,4150
2014092417,5732
2014092418,5544
2014092419,3336
2014092420,2343
2014092421,2165
2014092422,1177
2014092423,231
2014092500,116
2014092501,1
2014092503,50
2014092504,228
2014092505,159
2014092506,2055
2014092507,6873
2014092508,7106
2014092509,4456
2014092510,3845
2014092511,2714
2014092512,2410
2014092513,2673
2014092514,3229
2014092515,3243
2014092516,4084
2014092517,5504
2014092518,5341
2014092519,3102
2014092520,2337
2014092521,2298
2014092522,1234
2014092523,269
2014092600,110
2014092602,67
2014092603,109
2014092604,192
2014092605,150
2014092606,2201
2014092607,6983
2014092608,7658
2014092609,4681
2014092610,3626
2014092611,3303
2014092612,2681
2014092613,2844
2014092614,3260
2014092615,3629
2014092616,3811
2014092617,5634
2014092618,6006
2014092619,3617
2014092620,2421
2014092621,2121
2014092622,1427
2014092623,397
2014092700,180
2014092701,32
2014092702,30
2014092703,62
2014092704,73
2014092705,113
2014092706,1260
2014092707,3634
2014092708,5144
2014092709,4114
2014092710,4042
2014092711,3145
2014092712,3087
2014092713,3043
2014092714,3333
2014092715,3190
2014092716,3521
2014092717,4056
2014092718,4187
2014092719,2901
2014092720,2800
2014092721,2191
2014092722,1057
2014092723,289
2014092800,64
2014092801,73
2014092802,117
2014092803,64
2014092804,19
2014092805,117
2014092806,1939
2014092807,5879
2014092808,6789
2014092809,4315
2014092810,3762
2014092811,2736
2014092812,2480
2014092813,2654
2014092814,3200
2014092815,3125
2014092816,3504
2014092817,4964
2014092818,5281
2014092819,3110
2014092820,2496
2014092821,2054
2014092822,1125
2014092823,252
2014092900,129
2014092901,94
2014092902,140
2014092903,62
2014092904,33
2014092905,95
2014092906,2255
2014092907,6898
2014092908,7332
2014092909,5013
2014092910,3944
2014092911,3172
2014092912,2527
2014092913,2670
2014092914,2846
2014092915,3161
2014092916,3902
2014092917,4915
2014092918,5521
2014092919,3223
2014092920,2532
2014092921,1860
2014092922,1015
2014092923,249
2014093000,85
2014093003,25
2014093004,97
2014093005,207
2014093006,1949
2014093007,5903
2014093008,6676
2014093009,4618
2014093010,3825
2014093011,2892
2014093012,2603
2014093013,2969
2014093014,3318
2014093015,3694
2014093016,4944
2014093017,6222
2014093018,5351
2014093019,3495
2014093020,2767
2014093021,2197
2014093022,1454
2014093023,345
2014100100,164
2014100104,27
2014100105,64
2014100106,1013
2014100107,2929
2014100108,3969
2014100109,4253
2014100110,3863
2014100111,3053
2014100112,2529
2014100113,2868
2014100114,3170
2014100115,3226
2014100116,3487
2014100117,3464
2014100118,2938
2014100119,2220
2014100120,2489
2014100121,2180
2014100122,1138
2014100123,368
2014100200,90
2014100203,48
2014100204,123
2014100205,67
2014100206,1076
2014100207,2419
2014100208,3761
2014100209,3758
2014100210,3922
2014100211,3233
2014100212,2562
2014100213,3211
2014100214,3252
2014100215,3039
2014100216,2993
2014100217,3381
2014100218,2848
2014100219,2295
2014100220,2313
2014100221,1914
2014100222,1160
2014100223,341
2014100300,119
2014100301,28
2014100305,19
2014100306,948
2014100307,2432
2014100308,3471
2014100309,3762
2014100310,3707
2014100311,2959
2014100312,2491
2014100313,3119
2014100314,2945
2014100315,2841
2014100316,2987
2014100317,3140
2014100318,2982
2014100319,2254
2014100320,2188
2014100321,1822
2014100322,1211
2014100323,309
2014100400,67
2014100405,17
2014100406,921
2014100407,2287
2014100408,3453
2014100409,3493
2014100410,3321
2014100411,2515
2014100412,2411
2014100413,2664
2014100414,3197
2014100415,3012
2014100416,3148
2014100417,3332
2014100418,3012
2014100419,2214
2014100420,2141
2014100421,1866
2014100422,1051
2014100423,320
2014100500,94
2014100505,9
2014100506,880
2014100507,2297
2014100508,3460
2014100509,3755
2014100510,3269
2014100511,2981
2014100512,2487
2014100513,2779
2014100514,3227
2014100515,2750
2014100516,2945
2014100517,3289
2014100518,2910
2014100519,2223
2014100520,2184
2014100521,1600
2014100522,1129
2014100523,301
2014100600,80
2014100605,45
2014100606,965
2014100607,3018
2014100608,4326
2014100609,4144
2014100610,3763
2014100611,2864
2014100612,2562
2014100613,3179
2014100614,3170
2014100615,3069
2014100616,3096
2014100617,3842
2014100618,3779
2014100619,2339
2014100620,2341
2014100621,1836
2014100622,1022
2014100623,283
2014100700,148
2014100701,13
2014100702,22
2014100703,70
2014100704,34
2014100705,81
2014100706,1036
2014100707,2978
2014100708,4216
2014100709,3671
2014100710,3708
2014100711,2906
2014100712,2589
2014100713,3273
2014100714,3437
2014100715,3218
2014100716,3795
2014100717,4240
2014100718,4495
2014100719,2940
2014100720,2357
2014100721,2073
2014100722,1170
2014100723,475
2014100800,288
2014100801,290
2014100802,239
2014100803,223
2014100804,142
2014100805,301
2014100806,2177
2014100807,6673
2014100808,6632
2014100809,4279
2014100810,3551
2014100811,2880
2014100812,2464
2014100813,2812
2014100814,2926
2014100815,3058
2014100816,3497
2014100817,4902
2014100818,5365
2014100819,3117
2014100820,2211
2014100821,1871
2014100822,958
2014100823,211
2014100900,86
2014100901,120
2014100902,85
2014100903,15
2014100904,57
2014100905,152
2014100906,2247
2014100907,6743
2014100908,6698
2014100909,4348
2014100910,3670
2014100911,3026
2014100912,2712
2014100913,2694
2014100914,2941
2014100915,2996
2014100916,3533
2014100917,5380
2014100918,5130
2014100919,3012
2014100920,2124
2014100921,1884
2014100922,920
2014100923,292
2014101000,99
2014101001,74
2014101002,16
2014101003,47
2014101004,84
2014101005,169
2014101006,2174
2014101007,6737
2014101008,7115
2014101009,4776
2014101010,3619
2014101011,2996
2014101012,2466
2014101013,2972
2014101014,3065
2014101015,3451
2014101016,3681
2014101017,5225
2014101018,5603
2014101019,3363
2014101020,2352
2014101021,2070
2014101022,980
2014101023,252
2014101100,222
2014101101,10
2014101102,32
2014101103,70
2014101104,70
2014101105,120
2014101106,2218
2014101107,6137
2014101108,6771
2014101109,4280
2014101110,3526
2014101111,2672
2014101112,2609
2014101113,2767
2014101114,2939
2014101115,3029
2014101116,4173
2014101117,5881
2014101118,5845
2014101119,3491
2014101120,2521
2014101121,2507
2014101122,1274
2014101123,368
2014101200,88
2014101205,48
2014101206,1184
2014101207,2817
2014101208,4152
2014101209,3963
2014101210,3989
2014101211,3701
2014101212,2935
2014101213,3341
2014101214,3511
2014101215,3670
2014101216,3768
2014101217,4058
2014101218,4027
2014101219,2836
2014101220,2649
2014101221,2128
2014101222,1029
2014101223,278
2014101300,148
2014101301,117
2014101302,24
2014101303,26
2014101304,23
2014101305,178
2014101306,2354
2014101307,7240
2014101308,7270
2014101309,4862
2014101310,3519
2014101311,3014
2014101312,2729
2014101313,2908
2014101314,3107
2014101315,3027
2014101316,3970
2014101317,5181
2014101318,5422
2014101319,3318
2014101320,2534
2014101321,1945
2014101322,1288
2014101323,294
2014101400,200
2014101401,77
2014101402,14
2014101403,58
2014101404,59
2014101405,220
2014101406,2090
2014101407,6544
2014101408,6978
2014101409,4814
2014101410,3916
2014101411,2964
2014101412,2535
2014101413,2833
2014101414,3091
2014101415,3101
2014101416,3806
2014101417,5125
2014101418,5395
2014101419,3185
2014101420,2098
2014101421,2194
2014101422,1083
2014101423,263
2014101500,171
2014101501,106
2014101502,121
2014101503,76
2014101504,64
2014101505,208
2014101506,2082
2014101507,6825
2014101508,7291
2014101509,4782
2014101510,3893
2014101511,3028
2014101512,2899
2014101513,2992
2014101514,3108
2014101515,3169
2014101516,3710
2014101517,5571
2014101518,6021
2014101519,3231
2014101520,2441
2014101521,2449
2014101522,1147
2014101523,362
2014101600,208
2014101601,109
2014101602,25
2014101603,11
2014101604,104
2014101605,170
2014101606,1975
2014101607,6537
2014101608,7163
2014101609,4709
2014101610,4033
2014101611,2949
2014101612,2836
2014101613,3253
2014101614,2919
2014101615,3278
2014101616,3988
2014101617,5132
2014101618,5799
2014101619,3261
2014101620,2165
2014101621,2376
2014101622,1184
2014101623,266
2014101700,135
2014101701,75
2014101702,32
2014101703,2
2014101704,75
2014101705,265
2014101706,2057
2014101707,6359
2014101708,7349
2014101709,4734
2014101710,3733
2014101711,3100
2014101712,2648
2014101713,2932
2014101714,3079
2014101715,3084
2014101716,4144
2014101717,5822
2014101718,5724
2014101719,3582
2014101720,2575
2014101721,2243
2014101722,1165
2014101723,425
2014101800,164
2014101801,2
2014101805,159
2014101806,1364
2014101807,3591
2014101808,5276
2014101809,4399
2014101810,4105
2014101811,3406
2014101812,3285
2014101813,3830
2014101814,3749
2014101815,3611
2014101816,3957
2014101817,4977
2014101818,4339
2014101819,3110
2014101820,2494
2014101821,2519
2014101822,1322
2014101823,343
2014101900,104
2014101901,41
2014101902,81
2014101903,68
2014101904,14
2014101905,74
2014101906,1112
2014101907,3148
2014101908,4117
2014101909,4466
2014101910,4218
2014101911,3583
2014101912,3206
2014101913,3528
2014101914,3589
2014101915,3503
2014101916,4153
2014101917,4416
2014101918,3892
2014101919,2808
2014101920,2448
2014101921,2150
2014101922,986
2014101923,250
2014102000,93
2014102001,59
2014102002,105
2014102003,7
2014102004,51
2014102005,172
2014102006,2338
2014102007,6851
2014102008,6869
2014102009,4854
2014102010,3734
2014102011,2843
2014102012,2690
2014102013,2771
2014102014,3091
2014102015,3246
2014102016,3867
2014102017,5503
2014102018,5704
2014102019,3192
2014102020,2469
2014102021,1845
2014102022,974
2014102023,262
2014102100,123
2014102101,69
2014102102,35
2014102103,12
2014102104,95
2014102105,177
2014102106,2086
2014102107,6387
2014102108,7590
2014102109,4760
2014102110,3974
2014102111,2984
2014102112,2615
2014102113,2947
2014102114,3173
2014102115,3138
2014102116,4150
2014102117,5056
2014102118,5440
2014102119,2935
2014102120,2318
2014102121,2187
2014102122,1015
2014102123,190
2014102200,103
2014102201,128
2014102202,70
2014102203,18
2014102204,209
2014102205,261
2014102206,1968
2014102207,6500
2014102208,7140
2014102209,5005
2014102210,3914
2014102211,2822
2014102212,2678
2014102213,3057
2014102214,2923
2014102215,3219
2014102216,3795
2014102217,5606
2014102218,5510
2014102219,3166
2014102220,2364
2014102221,2126
2014102222,1002
2014102223,301
2014102300,177
2014102301,119
2014102302,79
2014102303,57
2014102304,101
2014102305,81
2014102306,2214
2014102307,6423
2014102308,7111
2014102309,4825
2014102310,4033
2014102311,2759
